"","x"
"9334",10.5823215
"9335",7.2473915
"9336",7.379897
"9337",7.9571215
"9338",6.011319
"9339",3.386061
"9340",4.4542965
"9341",6.303714
"9342",5.4728115
"9343",5.1905705
"9344",6.3874455
"9345",7.8011025
"9346",8.5280575
"9347",7.6345835
"9348",13.6889295
"9349",20.3474255
"9350",22.208609
"9351",21.091458
"9352",25.9590445
"9353",30.979541
"9354",34.2291925
"9355",40.395136
"9356",44.6361245
"9357",47.472445
"9358",51.550587
"9359",49.079799
"9360",48.643065
"9361",52.7037135
"9362",54.2987095
"9363",53.9051115
"9364",35.47644
"9365",37.793932
"9366",58.833397
"9367",69.225064
"9368",79.9629525
"9369",88.0811455
"9370",94.564164
"9371",35.692887
"9372",2.2394005
"9373",4.0479885
"9374",4.541992
"9375",4.354698
"9376",3.228795
"9377",5.064147
"9378",3.3425615
"9379",1.805293
"9380",4.173746
"9381",8.5466435
"9382",7.54371
"9383",6.205468
"9384",5.664887
"9385",1.5943125
"9386",0.420897
"9387",6.0009525
"9388",11.8424545
"9389",14.456169
"9390",20.1956255
"9391",17.767669
"9392",18.9243485
"9393",20.3637125
"9394",0
"9395",0
"9396",0
"9397",0
"9398",0
"9399",0
"9400",0
"9401",0
"9402",0
"9403",0
"9404",5.308369
"9405",10.049381
"9406",13.5927835
"9407",0
"9408",0
"9409",0
"9410",0
"9411",0
"9412",0
"9413",0
"9414",0
"9415",0
"9416",0
"9417",0
"9418",0
"9419",0
"9420",0
"9421",0
"9422",0
"9423",0
"9424",0
"9425",0
"9426",0
"9427",0
"9428",7.719863
"9429",8.99901
"9430",9.286946
"9431",8.327249
"9432",5.9872385
"9433",7.283285
"9434",8.082563
"9435",8.494249
"9436",6.44756
"9437",2.290806
"9438",0.54261
"9439",0.7806445
"9440",0.07843
"9441",3.356652
"9442",3.6797075
"9443",4.100736
"9444",4.302832
"9445",1.348448
"9446",6.2872775
"9447",6.183871
"9448",6.3482545
"9449",6.692811
"9450",6.7326095
"9451",6.5951075
"9452",6.2674065
"9453",6.76286
"9454",8.31649
"9455",8.750236
"9456",8.1706335
"9457",7.757624
"9458",7.708531
"9459",9.2848605
"9460",11.5333475
"9461",11.770578
"9462",11.4207535
"9463",11.397726
"9464",13.3385575
"9465",15.718377
"9466",15.2016525
"9467",15.4960455
"9468",15.6642295
"9469",16.7222495
"9470",18.018892
"9471",18.514117
"9472",7.8708335
"9473",7.9079805
"9474",8.9965355
"9475",9.179547
"9476",8.370467
"9477",7.517498
"9478",5.313438
"9479",4.0053275
"9480",4.116172
"9481",3.971655
"9482",5.6759525
"9483",6.4091895
"9484",5.9032645
"9485",6.2626055
"9486",9.1084125
"9487",10.279302
"9488",5.801124
"9489",4.8397275
"9490",7.5734075
"9491",5.909957
"9492",0
"9493",0
"9494",0
"9495",0
"9496",4.8441725
"9497",9.384295
"9498",11.1783795
"9499",11.784399
"9500",10.30782
"9501",12.4716005
"9502",12.199472
"9503",13.613135
"9504",19.07541
"9505",19.523758
"9506",18.26669
"9507",17.8249435
"9508",18.2843325
"9509",18.4347335
"9510",18.0632355
"9511",18.410381
"9512",18.23619
"9513",17.726362
"9514",17.350612
"9515",17.157811
"9516",17.353457
"9517",17.468148
"9518",17.723304
"9519",18.07151
"9520",18.068255
"9521",17.6861655
"9522",17.458245
"9523",17.427523
"9524",17.427637
"9525",17.64197
"9526",17.798424
"9527",18.6020045
"9528",19.248727
"9529",18.998238
"9530",20.196735
"9531",12.335544
"9532",12.7241055
"9533",13.7954065
"9534",14.199636
"9535",14.807552
"9536",17.9283515
"9537",19.99865
"9538",20.425195
"9539",20.564791
"9540",20.306368
"9541",20.504159
"9542",20.9526325
"9543",21.8751745
"9544",22.1762615
"9545",21.8341095
"9546",21.78377
"9547",21.997635
"9548",23.3146315
"9549",27.698295
"9550",29.795888
"9551",31.210444
"9552",25.730784
"9553",13.758466
"9554",9.2866145
"9555",7.8818595
"9556",9.449123
"9557",4.271252
"9558",5.58986
"9559",1.5321065
"9560",5.9798405
"9561",4.727485
"9562",6.129786
"9563",15.557684
"9564",12.1414285
"9565",11.1147135
"9566",13.555773
"9567",10.9894665
"9568",33.6181425
"9569",29.875976
"9570",8.0479685
"9571",6.110916
"9572",5.779
"9573",6.088164
"9574",19.321506
"9575",14.815774
"9576",12.294978
"9577",5.4282165
"9578",1.2379335
"9579",0
"9580",0
"9581",0
"9582",0
"9583",0
"9584",0
"9585",0
"9586",0
"9587",0
"9588",0
"9589",0
"9590",0
"9591",1.109888
"9592",0
"9593",0
"9594",0
"9595",1.06893
"9596",0.72807
"9597",0
"9598",8.4759685
"9599",6.5245405
"9600",12.092096
"9601",10.7101395
"9602",11.843633
"9603",14.545748
"9604",19.128536
"9605",20.259505
"9606",17.246927
"9607",15.9929105
"9608",19.9821585
"9609",18.017848
"9610",15.75506
"9611",20.564118
"9612",10.69666
"9613",6.2761295
"9614",0.4003725
"9615",10.8195955
"9616",0.888395
"9617",1.570376
"9618",6.879611
"9619",9.225045
"9620",9.647156
"9621",9.4504965
"9622",0
"9623",7.6299645
"9624",7.6873175
"9625",7.763638
"9626",0
"9627",6.7247645
"9628",7.127948
"9629",7.3481375
"9630",0
"9631",0
"9632",0
"9633",6.096014
"9634",6.005391
"9635",6.6870155
"9636",7.086936
"9637",7.2695905
"9638",7.2388245
"9639",8.2497295
"9640",0
"9641",0.674214
"9642",1.401603
"9643",4.4340215
"9644",12.676146
"9645",16.762059
"9646",19.413128
"9647",19.491227
"9648",0
"9649",15.137906
"9650",12.036532
"9651",4.386653
"9652",3.342808
"9653",5.284527
"9654",0.246667
"9655",4.64526
"9656",2.7811365
"9657",0
"9658",0
"9659",0
"9660",0
"9661",0
"9662",0
"9663",0.6114605
"9664",0
"9665",0
"9666",0
"9667",0
"9668",0
"9669",0
"9670",17.3235835
"9671",17.689403
"9672",21.9171515
"9673",26.83338
"9674",39.272413
"9675",21.395194
"9676",4.5674285
"9677",11.6435515
"9678",19.681849
"9679",30.2948405
"9680",29.943949
"9681",34.600321
"9682",36.324512
"9683",42.574929
"9684",0
"9685",0
"9686",0
"9687",0
"9688",0
"9689",0
"9690",0
"9691",0
"9692",0
"9693",0
"9694",0
"9695",51.9499265
"9696",48.071171
"9697",43.4165675
"9698",0.9421275
"9699",0.511507
"9700",1.436846
"9701",2.042815
"9702",3.3991645
"9703",5.306706
"9704",10.845352
"9705",5.964869
"9706",3.3791035
"9707",1.3791145
"9708",1.6191655
"9709",2.179626
"9710",2.207379
"9711",11.1545735
"9712",8.818016
"9713",5.7810845
"9714",3.599497
"9715",2.89451
"9716",1.626567
"9717",0.867556
"9718",0
"9719",0
"9720",0
"9721",0
"9722",0
"9723",0
"9724",0
"9725",0
"9726",0
"9727",0
"9728",0
"9729",0
"9730",0
"9731",0
"9732",0
"9733",0
"9734",0
"9735",0
"9736",0
"9737",0
"9738",0
"9739",0
"9740",0
"9741",0
"9742",0
"9743",0
"9744",0
"9745",0
"9746",0
"9747",0
"9748",0
"9749",0
"9750",0
"9751",0
"9752",0
"9753",0
"9754",0
"9755",0
"9756",0
"9757",0
"9758",0
"9759",0
"9760",0
"9761",0
"9762",0
"9763",0
"9764",0
"9765",0
"9766",0
"9767",0
"9768",0
"9769",0
"9770",0
"9771",0
"9772",0
"9773",0
"9774",0
"9775",0
"9776",0
"9777",0
"9778",0
"9779",0
"9780",0
"9781",0
"9782",0
"9783",0
"9784",0
"9785",0
"9786",0
"9787",0
"9788",0
"9789",0
"9790",0
"9791",0
"9792",0
"9793",0
"9794",0
"9795",0
"9796",0
"9797",0
"9798",0
"9799",0
"9800",0
"9801",0
"9802",0
"9803",0
"9804",0
"9805",0
"9806",0
"9807",0
"9808",0
"9809",0
"9810",0
"9811",6.542745
"9812",7.8764595
"9813",0
"9814",0
"9815",0
"9816",0
"9817",0
"9818",0
"9819",0
"9820",0
"9821",0
"9822",0
"9823",0
"9824",0
"9825",0
"9826",0
"9827",0
"9828",0
"9829",0
"9830",0
"9831",0
"9832",0
"9833",0
"9834",0
"9835",0
"9836",0
"9837",0
"9838",0
"9839",0
"9840",0
"9841",0
"9842",0
"9843",0
"9844",0
"9845",0
"9846",0
"9847",0
"9848",2.4732735
"9849",0
"9850",0
"9851",0
"9852",0
"9853",0
"9854",0
"9855",0
"9856",0
"9857",0
"9858",0
"9859",0
"9860",0
"9861",0
"9862",0
"9863",0
"9864",0
"9865",0
"9866",0
"9867",0
"9868",0
"9869",0
"9870",0
"9871",0
"9872",0
"9873",0
"9874",0
"9875",0
"9876",0
"9877",0
"9878",0
"9879",0
"9880",0
"9881",0
"9882",0
"9883",0
"9884",0
"9885",0
"9886",0
"9887",0
"9888",0
"9889",0
"9890",0
"9891",0
"9892",0
"9893",0
"9894",0
"9895",0
"9896",0
"9897",0
"9898",0
"9899",0
"9900",0
"9901",0
"9902",0
"9903",0
"9904",0
"9905",0
"9906",0
"9907",0
"9908",0
"9909",0
"9910",0
"9911",0
"9912",0
"9913",0
"9914",0
"9915",0
"9916",0
"9917",0
"9918",0
"9919",0
"9920",0
"9921",0
"9922",0
"9923",0
"9924",0
"9925",0
"9926",0
"9927",0
"9928",0
"9929",0
"9930",0
"9931",0
"9932",0
"9933",0
"9934",0.213785
"9935",2.850492
"9936",0
"9937",0
"9938",0
"9939",0
"9940",0
"9941",0
"9942",0
"9943",0
"9944",0
"9945",0
"9946",0
"9947",0
"9948",1.9414775
"9949",4.788621
"9950",6.6923695
"9951",8.0387
"9952",6.418269
"9953",5.3185235
"9954",2.157408
"9955",0.681072
"9956",7.317608
"9957",13.109318
"9958",21.8465005
"9959",2.430067
"9960",36.99171
"9961",40.94365
"9962",9.711385
"9963",55.483031
"9964",90.427901
"9965",0
"9966",0
"9967",0
"9968",0
"9969",0
"9970",0
"9971",0
"9972",0
"9973",0
"9974",0
"9975",0
"9976",0
"9977",0
"9978",0
"9979",0
"9980",4.1290435
"9981",7.1144135
"9982",9.1055925
"9983",0
"9984",13.984685
"9985",14.538294
"9986",12.0571935
"9987",12.3049555
"9988",0
"9989",1.479179
"9990",8.2385095
"9991",11.5720255
"9992",15.197797
"9993",22.966413
"9994",24.2281975
"9995",26.2047995
"9996",0
"9997",0
"9998",0
"9999",0
"10000",0
"10001",0
"10002",0
"10003",0
"10004",0
"10005",0
"10006",0
"10007",0
"10008",0
"10009",0
"10010",61.275765
"10011",60.260974
"10012",52.917415
"10013",11.410807
"10014",4.613327
"10015",3.166182
"10016",8.069498
"10017",20.0834735
"10018",32.3610475
"10019",16.394738
"10020",50.5787365
"10021",15.537048
"10022",13.834129
"10023",28.238956
"10024",21.362434
"10025",38.9424785
"10026",24.921592
"10027",26.078742
"10028",22.009702
"10029",11.941384
"10030",8.748036
"10031",0
"10032",0
"10033",0
"10034",10.4039325
"10035",4.1114775
"10036",0
"10037",0
"10038",4.9614815
"10039",0
"10040",0
"10041",0
"10042",0
"10043",0
"10044",0
"10045",0
"10046",0
"10047",0
"10048",0
"10049",0
"10050",0
"10051",0
"10052",0
"10053",0
"10054",0
"10055",0
"10056",0
"10057",0
"10058",0
"10059",0
"10060",0
"10061",0
"10062",0
"10063",0
"10064",0
"10065",0
"10066",0
"10067",0
"10068",0.901455
"10069",0
"10070",0
"10071",0
"10072",2.3086565
"10073",3.914932
"10074",0.0724115
"10075",0.093088
"10076",0.414385
"10077",1.1538175
"10078",2.0760305
"10079",1.394466
"10080",4.99409
"10081",4.8044195
"10082",5.501174
"10083",6.621292
"10084",8.317423
"10085",7.9576305
"10086",44.530914
"10087",47.331393
"10088",46.4103615
"10089",46.241796
"10090",19.440082
"10091",22.474891
"10092",25.909506
"10093",32.508608
"10094",36.3450295
"10095",0
"10096",52.1444725
"10097",62.339521
"10098",68.007866
"10099",74.328499
"10100",82.507404
"10101",85.510638
"10102",0
"10103",0
"10104",0
"10105",0
"10106",0
"10107",0
"10108",0
"10109",0
"10110",0
"10111",0.179801
"10112",0.1052615
"10113",0.3536175
"10114",0.801409
"10115",2.875742
"10116",4.8315005
"10117",6.574652
"10118",8.975084
"10119",9.7841955
"10120",12.589791
"10121",12.1480245
"10122",13.372965
"10123",12.710323
"10124",10.98828
"10125",7.005913
"10126",0
"10127",19.6665225
"10128",24.0902855
"10129",31.0850035
"10130",39.1603585
"10131",54.053924
"10132",0
"10133",0
"10134",59.5720835
"10135",50.820309
"10136",45.4184165
"10137",44.436588
"10138",0
"10139",0
"10140",67.8717325
"10141",68.1381545
"10142",70.1218235
"10143",73.7040605
"10144",60.248901
"10145",0
"10146",0
"10147",0
"10148",0
"10149",0
"10150",0
"10151",0
"10152",26.5944
"10153",62.4381835
"10154",63.3691005
"10155",66.9020225
"10156",32.320391
"10157",34.0140765
"10158",24.446007
"10159",18.75408
"10160",0
"10161",0
"10162",0
"10163",0
"10164",0
"10165",12.6063925
"10166",12.782136
"10167",14.2755935
"10168",10.0779015
"10169",13.4290615
"10170",2.1689975
"10171",3.7463175
"10172",10.060325
"10173",9.5617565
"10174",9.688667
"10175",7.654169
"10176",9.2348215
"10177",1.5233575
"10178",0.129477
"10179",1.320515
"10180",2.2137485
"10181",20.0416125
"10182",10.9472705
"10183",7.0716995
"10184",4.5408825
"10185",0.055231
"10186",2.35457
"10187",3.311535
"10188",4.912983
"10189",5.5399345
"10190",5.7430545
"10191",6.2158485
"10192",2.8090975
"10193",2.233501
"10194",2.0783255
"10195",2.2591375
"10196",2.5271135
"10197",2.5465205
"10198",2.674564
"10199",2.6295815
"10200",2.3094955
"10201",2.1664925
"10202",1.915926
"10203",1.422386
"10204",1.672954
"10205",0.477809
"10206",0.049442
"10207",0.1417455
"10208",0.316556
"10209",0.54771
"10210",0.6628585
"10211",0.632363
"10212",0.5076755
"10213",0.4614055
"10214",0.532609
"10215",0.5182895
"10216",0.3823455
"10217",0.409057
"10218",0.3873265
"10219",0.466193
"10220",0
"10221",0
"10222",0
"10223",0.178455
"10224",0.18132
"10225",0.158475
"10226",0.2156195
"10227",0.186089
"10228",0.1923005
"10229",0.142145
"10230",0.122154
"10231",0.166263
"10232",0.18264
"10233",0.163887
"10234",0.168709
"10235",0.101268
"10236",0.1047725
"10237",0.09114
"10238",0.095349
"10239",0.090978
"10240",0.0844755
"10241",0.1066555
"10242",0.1409575
"10243",0.1468475
"10244",0.102047
"10245",0.093896
"10246",0.082124
"10247",0.0813445
"10248",0.0878835
"10249",0.105439
"10250",0.1055515
"10251",0.1030145
"10252",0.110602
"10253",0.115772
"10254",0.09765
"10255",0.0970955
"10256",0.1076375
"10257",0.0984615
"10258",0.0961865
"10259",0.077245
"10260",0.0955435
"10261",0.077648
"10262",0.091444
"10263",0.094585
"10264",0.0684695
"10265",0.072009
"10266",0.088098
"10267",0.0863695
"10268",0.077006
"10269",0.0787875
"10270",0.072853
"10271",0.078543
"10272",0.065448
"10273",0.074118
"10274",0.0920985
"10275",0.084583
"10276",0.059567
"10277",0.068471
"10278",0.074416
"10279",0.0758475
"10280",0.065175
"10281",0.059838
"10282",0.056547
"10283",0.0591185
"10284",0.058452
"10285",0.04148
"10286",0.0516895
"10287",0.057461
"10288",0.080427
"10289",0.0764335
"10290",0.082575
"10291",0.092248
"10292",0.0830245
"10293",0.073602
"10294",0.0598295
"10295",0.086576
"10296",0.093136
"10297",0.068987
"10298",0.0440255
"10299",0.050163
"10300",0.0567975
"10301",0.0518605
"10302",0.042828
"10303",0.08704
"10304",0.072909
"10305",0.06763
"10306",0.067329
"10307",0.079326
"10308",0.116673
"10309",0
"10310",0
"10311",0
"10312",0
"10313",0
"10314",0
"10315",0
"10316",0
"10317",0
"10318",0
"10319",0
"10320",0
"10321",0
"10322",0
"10323",0
"10324",0
"10325",0
"10326",0
"10327",0
"10328",0
"10329",0.1204785
"10330",0
"10331",0
"10332",0
"10333",0
"10334",0
"10335",0
"10336",0
"10337",0
"10338",0.14652
"10339",0
"10340",0
"10341",0.1143315
"10342",0.129762
"10343",0.1317345
"10344",0
"10345",0
"10346",0
"10347",0
"10348",0
"10349",0
"10350",0
"10351",0
"10352",0
"10353",0
"10354",0
"10355",0
"10356",0
"10357",0
"10358",0
"10359",0
"10360",0
"10361",0
"10362",0
"10363",0
"10364",0
"10365",0
"10366",0
"10367",0
"10368",0
"10369",0
"10370",0
"10371",0
"10372",0
"10373",0
"10374",0
"10375",0
"10376",0
"10377",0
"10378",0.1646835
"10379",0.169815
"10380",0.177213
"10381",0
"10382",0.12531
"10383",0.1099525
"10384",0
"10385",0
"10386",0
"10387",0
"10388",0
"10389",0
"10390",0
"10391",0
"10392",0
"10393",0.1767875
"10394",0.5090225
"10395",0.165384
"10396",0
"10397",0
"10398",0
"10399",0
"10400",0
"10401",1.750373
"10402",2.7901255
"10403",3.197483
"10404",3.761338
"10405",4.79707
"10406",5.386885
"10407",5.84531
"10408",5.3840925
"10409",5.0643125
"10410",5.5928245
"10411",5.284735
"10412",3.841706
"10413",4.303596
"10414",1.3120655
"10415",3.788457
"10416",4.256661
"10417",4.847822
"10418",5.816195
"10419",5.486587
"10420",31.0563825
"10421",33.9723905
"10422",33.56757
"10423",36.0018225
"10424",39.244298
"10425",41.4425035
"10426",44.7016255
"10427",47.967939
"10428",52.282359
"10429",60.381579
"10430",65.6883935
"10431",68.6838055
"10432",73.055956
"10433",79.9181265
"10434",75.668876
"10435",77.130687
"10436",77.131408
"10437",76.5376635
"10438",77.8505575
"10439",90.323991
"10440",89.4949025
"10441",83.2878585
"10442",39.0104095
"10443",39.024183
"10444",31.209406
"10445",31.566564
"10446",28.7123335
"10447",25.182296
"10448",23.3646985
"10449",23.622675
"10450",14.55626
"10451",9.066601
"10452",6.1394615
"10453",4.457144
"10454",2.8278415
"10455",0.534545
"10456",0.666276
"10457",3.771922
"10458",1.2496815
"10459",6.1429325
"10460",9.0041685
"10461",0
"10462",0
"10463",0
"10464",0
"10465",1.3676605
"10466",0
"10467",2.835922
"10468",1.940027
"10469",2.112568
"10470",5.6627325
"10471",6.2373865
"10472",1.397529
"10473",0
"10474",0
"10475",0
"10476",0
"10477",0
"10478",2.7283455
"10479",2.107771
"10480",2.864437
"10481",2.6479055
"10482",0
"10483",0
"10484",0
"10485",0
"10486",0
"10487",0
"10488",0
"10489",0.193103
"10490",0
"10491",0
"10492",0
"10493",0
"10494",0
"10495",0
"10496",0
"10497",0
"10498",0
"10499",0
"10500",0
"10501",0
"10502",0
"10503",0
"10504",0
"10505",0
"10506",0
"10507",0
"10508",1.7656455
"10509",0.836241
"10510",26.2105795
"10511",8.324927
"10512",14.437735
"10513",16.444622
"10514",21.752499
"10515",18.4983715
"10516",12.015488
"10517",4.4942885
"10518",31.57425
"10519",34.186572
"10520",5.7959605
"10521",8.117985
"10522",5.240478
"10523",0.427784
"10524",0
"10525",3.498793
"10526",2.963916
"10527",2.6017395
"10528",1.024135
"10529",2.369763
"10530",5.978816
"10531",1.6811125
"10532",2.1313015
"10533",8.4168075
"10534",6.0677475
"10535",3.254402
"10536",5.3535895
"10537",9.032257
"10538",6.6466485
"10539",3.1998725
"10540",0
"10541",0
"10542",0
"10543",0
"10544",0
"10545",0
"10546",0
"10547",0
"10548",0
"10549",0
"10550",6.37839
"10551",4.968671
"10552",5.2289765
"10553",1.3614
"10554",3.0250625
"10555",2.473808
"10556",3.8807955
"10557",4.467926
"10558",3.850281
"10559",3.5294305
"10560",3.522131
"10561",0.0044995
"10562",1.09784
"10563",1.415504
"10564",3.0314195
"10565",6.60507
"10566",6.760787
"10567",7.093653
"10568",8.9814875
"10569",11.461511
"10570",11.61463
"10571",10.95366
"10572",11.5256405
"10573",14.383329
"10574",15.683787
"10575",15.9284265
"10576",16.814923
"10577",17.307408
"10578",18.749104
"10579",19.249892
"10580",20.686416
"10581",21.768347
"10582",25.1012495
"10583",26.626295
"10584",26.728021
"10585",26.982212
"10586",26.941815
"10587",26.5033485
"10588",25.401496
"10589",25.3342645
"10590",25.4434885
"10591",24.3940145
"10592",23.072868
"10593",21.346359
"10594",20.716086
"10595",20.808563
"10596",20.6430405
"10597",20.7931625
"10598",20.1447735
"10599",17.1145785
"10600",16.516669
"10601",19.111056
"10602",20.225919
"10603",20.157762
"10604",18.052139
"10605",6.655654
"10606",6.681201
"10607",6.849205
"10608",6.21045
"10609",4.182181
"10610",3.627184
"10611",3.980537
"10612",3.880688
"10613",4.010756
"10614",4.1705645
"10615",3.3694415
"10616",2.546211
"10617",2.578994
"10618",2.877687
"10619",1.984528
"10620",0.0556915
"10621",0.292728
"10622",0.2150495
"10623",0
"10624",0
"10625",0
"10626",0
"10627",0
"10628",2.5976915
"10629",3.856116
"10630",3.903521
"10631",3.8038405
"10632",3.527402
"10633",1.198596
"10634",0
"10635",0
"10636",0
"10637",0
"10638",0
"10639",0
"10640",0
"10641",0
"10642",0
"10643",0
"10644",0
"10645",0
"10646",0
"10647",0
"10648",0
"10649",1.97108
"10650",2.572719
"10651",2.5664335
"10652",1.371119
"10653",0.163682
"10654",0.6432765
"10655",0.940932
"10656",1.2570075
"10657",1.2678795
"10658",2.0842755
"10659",2.866698
"10660",3.131102
"10661",2.99678
"10662",3.2439915
"10663",2.6599595
"10664",0.046649
"10665",2.1641235
"10666",4.8156395
"10667",5.43451
"10668",6.373034
"10669",7.0881195
"10670",9.028762
"10671",0
"10672",0
"10673",0
"10674",0
"10675",0
"10676",0
"10677",0
"10678",0
"10679",21.730763
"10680",30.797449
"10681",30.812499
"10682",30.664052
"10683",30.583533
"10684",3.565138
"10685",29.825992
"10686",28.4736675
"10687",27.6808915
"10688",27.680506
"10689",26.7187205
"10690",25.284322
"10691",24.899339
"10692",7.114052
"10693",7.6339
"10694",8.2218605
"10695",8.1449225
"10696",8.123626
"10697",9.10276
"10698",11.04641
"10699",11.517602
"10700",11.552407
"10701",11.9033375
"10702",13.721305
"10703",15.708694
"10704",16.20851
"10705",16.408728
"10706",17.6503215
"10707",19.641843
"10708",19.99251
"10709",20.0579515
"10710",18.9790045
"10711",17.5991175
"10712",17.56899
"10713",17.53734
"10714",17.627817
"10715",16.019162
"10716",13.465935
"10717",13.205868
"10718",13.187994
"10719",13.1728805
"10720",11.2178885
"10721",9.8870835
"10722",9.735122
"10723",9.819694
"10724",9.8437185
"10725",9.932626
"10726",10.0469395
"10727",10.064579
"10728",9.7793415
"10729",9.810859
"10730",9.889007
"10731",9.7338895
"10732",9.6596685
"10733",9.6303055
"10734",9.7916145
"10735",9.8089705
"10736",10.077002
"10737",9.774601
"10738",9.730392
"10739",9.684438
"10740",9.607088
"10741",9.51616
"10742",9.6554475
"10743",9.299697
"10744",8.4789605
"10745",8.119194
"10746",7.944058
"10747",7.8148745
"10748",7.12728
"10749",8.2426355
"10750",17.7829905
"10751",16.575925
"10752",15.14491
"10753",13.367587
"10754",8.978486
"10755",9.2307585
"10756",0
"10757",0
"10758",0
"10759",7.5920155
"10760",0
"10761",4.997104
"10762",3.17169
"10763",3.1953535
"10764",5.118886
"10765",7.29875
"10766",8.098805
"10767",9.215364
"10768",9.3267915
"10769",9.69786
"10770",12.286275
"10771",14.673885
"10772",14.96588
"10773",15.4711555
"10774",16.5216005
"10775",16.1215145
"10776",15.8530705
"10777",15.9771165
"10778",15.923952
"10779",16.4585875
"10780",17.3209645
"10781",17.330866
"10782",17.268973
"10783",17.469823
"10784",17.8874325
"10785",18.6170415
"10786",18.7158015
"10787",17.962056
"10788",17.059833
"10789",17.640526
"10790",18.8920275
"10791",19.054573
"10792",19.353563
"10793",21.176837
"10794",21.486971
"10795",21.515897
"10796",21.574611
"10797",21.2579415
"10798",19.322551
"10799",19.162687
"10800",17.966701
"10801",15.475024
"10802",0
"10803",0
"10804",0
"10805",0
"10806",1.698217
"10807",4.3796565
"10808",2.3169045
"10809",6.536859
"10810",6.5936025
"10811",0.4156525
"10812",3.8398325
"10813",1.149546
"10814",4.087101
"10815",7.230189
"10816",8.4988245
"10817",9.1588905
"10818",9.352975
"10819",10.7647845
"10820",14.123038
"10821",17.321052
"10822",16.043535
"10823",15.3666635
"10824",15.145776
"10825",14.990935
"10826",14.4726225
"10827",12.3901475
"10828",12.539314
"10829",12.905003
"10830",13.008378
"10831",13.0232165
"10832",13.195015
"10833",14.155896
"10834",15.108602
"10835",15.586144
"10836",14.539512
"10837",14.210259
"10838",14.803897
"10839",16.040448
"10840",13.500467
"10841",11.860516
"10842",11.9486795
"10843",12.707777
"10844",30.879826
"10845",6.283353
"10846",8.6505665
"10847",11.1228205
"10848",12.4676785
"10849",12.8506515
"10850",12.5165925
"10851",12.682333
"10852",13.253898
"10853",14.012894
"10854",15.219522
"10855",16.376091
"10856",16.5192085
"10857",18.374792
"10858",19.18314
"10859",20.019888
"10860",22.0233485
"10861",22.552188
"10862",22.47043
"10863",22.982643
"10864",22.883075
"10865",25.0399355
"10866",22.280229
"10867",22.147658
"10868",21.627737
"10869",21.5292675
"10870",21.5798105
"10871",21.703196
"10872",21.5216975
"10873",20.293934
"10874",19.3515
"10875",18.0933025
"10876",16.016962
"10877",16.003126
"10878",16.5026155
"10879",16.606145
"10880",16.1835375
"10881",15.9773305
"10882",15.2948245
"10883",14.0529145
"10884",13.1725425
"10885",12.912198
"10886",12.720544
"10887",12.424088
"10888",10.660873
"10889",9.36186
"10890",9.315965
"10891",9.002111
"10892",6.776434
"10893",5.538967
"10894",5.37663
"10895",5.9453775
"10896",6.110032
"10897",6.3907195
"10898",8.0329145
"10899",8.147603
"10900",6.2140915
"10901",3.839065
"10902",3.246487
"10903",3.5283225
"10904",4.062359
"10905",4.099551
"10906",3.942028
"10907",2.578431
"10908",4.43186
"10909",6.854086
"10910",7.494124
"10911",7.235099
"10912",5.6656995
"10913",6.515586
"10914",5.1519885
"10915",4.2785085
"10916",4.140181
"10917",3.980099
"10918",4.0801015
"10919",3.5571805
"10920",3.4279965
"10921",3.7464165
"10922",3.429593
"10923",2.9913825
"10924",2.7663315
"10925",2.7931035
"10926",2.5346785
"10927",2.5723515
"10928",2.5573525
"10929",2.4373775
"10930",3.9130655
"10931",4.932042
"10932",5.022945
"10933",5.2751325
"10934",5.4517795
"10935",5.3237675
"10936",5.400197
"10937",5.7646965
"10938",5.6776135
"10939",5.1453655
"10940",5.5230535
"10941",5.8336345
"10942",7.105895
"10943",9.065339
"10944",12.064121
"10945",12.467521
"10946",12.8998045
"10947",13.0242275
"10948",14.422901
"10949",13.522894
"10950",10.5517745
"10951",8.8770765
"10952",8.8209825
"10953",8.5354975
"10954",7.744168
"10955",4.9144285
"10956",2.068339
"10957",1.325033
"10958",1.289001
"10959",1.4083825
"10960",0.972336
"10961",0.447741
"10962",2.22091
"10963",2.574025
"10964",2.4395165
"10965",2.524657
"10966",1.901256
"10967",1.541433
"10968",0.0426155
"10969",3.4096735
"10970",5.4689585
"10971",5.670816
"10972",6.527056
"10973",9.0529635
"10974",9.792891
"10975",9.7700665
"10976",10.7923185
"10977",11.96329
"10978",11.4924345
"10979",7.40999
"10980",5.9364915
"10981",4.3182295
"10982",0.8197865
"10983",2.059681
"10984",2.9731615
"10985",4.5201955
"10986",16.8175455
"10987",18.586514
"10988",22.1111525
"10989",2.8385675
"10990",5.121804
"10991",9.9663815
"10992",11.201129
"10993",20.90281
"10994",25.1636965
"10995",25.36668
"10996",33.2354385
"10997",34.4648595
"10998",41.3682835
"10999",51.9624345
"11000",69.0742355
"11001",0
"11002",0
"11003",0
"11004",0
"11005",0
"11006",0
"11007",0
"11008",0
"11009",0
"11010",0
"11011",77.887868
"11012",79.2398765
"11013",79.10567
"11014",75.1347495
"11015",72.4001065
"11016",71.8390275
"11017",69.9947225
"11018",27.735906
"11019",23.2664205
"11020",23.012466
"11021",20.1743565
"11022",9.177452
"11023",5.573213
"11024",8.3065015
"11025",13.0182645
"11026",17.636334
"11027",26.6493185
"11028",37.831572
